database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,basisOfRecord,verbatimEventDate,stateProvince,locality,identifiedBy,coordinateUncertaintyInMeters,recordedBy,country,county,year
GBIF_1110,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863338497,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1111,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863338496,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1112,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863338495,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1113,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863338494,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1114,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863338493,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1115,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863338492,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1116,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863338491,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1117,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863338490,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1118,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863338489,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1119,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863338488,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1120,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863338487,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1121,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863338486,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1122,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863338485,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1123,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863338463,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1124,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863338462,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1125,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863338461,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1126,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863338460,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1127,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863338459,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1128,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863338457,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1129,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863338456,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1130,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863338455,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1131,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863338454,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1132,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863338453,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1133,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863338452,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1134,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863338451,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1135,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863338365,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1136,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863338364,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1137,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863338363,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1138,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863338362,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1139,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863338361,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1141,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863337482,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1142,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863337481,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1143,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863337480,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1144,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863337479,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1145,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863337478,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1146,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863337477,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1147,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863337476,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1148,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863337475,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1149,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863337474,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1150,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863337473,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1151,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863337472,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1152,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863337471,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1153,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863337470,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1154,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863337448,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1155,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863337447,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1156,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863337446,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1157,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863337445,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1158,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863337444,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1159,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863337442,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1160,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863337441,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1161,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863337440,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1162,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863337439,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1163,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863337438,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1164,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863337437,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1165,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863337436,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1166,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863337348,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1167,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863337347,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1168,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863337346,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1169,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863337345,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1170,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863337344,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1171,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863337343,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1172,"Poppiolygus Yasunaga, Schwartz & Chérot, 2018",12.35361,121.06666,2863326515,PRESERVED_SPECIMEN,1945-04-05,Occidental Mindoro,San Jose,M.D. Schwartz,NA,E.S. Ross,NA,NA,1945
GBIF_1174,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863326509,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1175,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863326508,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1176,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863326507,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1177,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863326506,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1178,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863326505,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1179,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863326504,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1180,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863326503,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1181,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863326502,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1182,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863326501,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1183,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863326500,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1184,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863326475,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1185,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863326474,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1186,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863326473,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1187,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863326472,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1188,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863326471,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1189,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863326470,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1190,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863326469,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1191,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863326468,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1192,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863326467,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1193,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863326466,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1194,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863326465,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1195,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863326464,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1196,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863326463,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1197,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863326462,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1198,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863326461,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1199,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863326367,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1200,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863326366,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1201,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863326365,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1202,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863326364,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1203,"Poppiolygus Yasunaga, Schwartz & Chérot, 2018",12.35361,121.06666,2863325505,PRESERVED_SPECIMEN,1945-04-05,Occidental Mindoro,San Jose,M.D. Schwartz,NA,E.S. Ross,NA,NA,1945
GBIF_1205,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863325499,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1206,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863325498,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1207,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863325497,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1208,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863325496,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1209,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863325495,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1210,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863325494,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1211,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863325493,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1212,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863325492,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1213,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863325491,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1214,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863325490,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1215,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863325465,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1216,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863325464,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1217,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863325463,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1218,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863325462,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1219,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863325461,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1220,"Cyrtorhinus lividipennis Reuter, 1885",14.58333,120.96667,2863325460,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1221,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863325458,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1222,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863325457,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1223,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863325456,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1224,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863325455,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1225,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863325454,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1226,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863325453,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1227,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863325366,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1228,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863325365,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1229,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863325364,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1230,"Cyrtorhinus Fieber, 1858",10.63806,106.75944,2863325363,PRESERVED_SPECIMEN,1971-01-10,Ho Chi Minh City,Port of Saigon (Ho Chi Minh City),NA,NA,F.B. Steiner,NA,NA,1971
GBIF_1231,"Linacoris Carvalho, 1983",11.2333,124.9833,2863325362,PRESERVED_SPECIMEN,1945-05-06,Leyte,Tacloban,NA,NA,E. S. Ross,NA,NA,1945
GBIF_1232,"Poppiolygus Yasunaga, Schwartz & Chérot, 2018",12.35361,121.06666,2863324492,PRESERVED_SPECIMEN,1945-04-05,Occidental Mindoro,San Jose,M.D. Schwartz,NA,E.S. Ross,NA,NA,1945
GBIF_1234,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863324488,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1235,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863324487,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1236,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863324486,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1237,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863324485,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1238,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863324484,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
GBIF_1239,"Cyrtorhinus Fieber, 1858",14.58333,120.96667,2863324483,PRESERVED_SPECIMEN,2019-11-20,National Capital Region,Manila (Luzon),NA,NA,R. C. McGregor,NA,NA,2019
